UniqueTitle,Description,CountSubTitles,Min-MinRate,Max-MaxRate,SalaryMinMaxValid,MultipleSubtitles,PayType,PayPeriod,UnionCode,UnionName,BargUnit,BargDesc,TitleStatus
90707,CLOCK REPAIRER,1,27,27,ValidSalary,SingleTitle,HourlySalary,Annual,166,CLOCK REPAIRERS (220) DC37,DC37,District Council 37,ActiveTitle
90708,DOOR CHECK REPAIRER,1,26,26,ValidSalary,SingleTitle,HourlySalary,Annual,164,DOOR CHECK REPAIRERS (220) L24,SEIU,Service Employees Int'l Union,ActiveTitle
90709,DOOR STOP MAINTAINER,1,26,26,ValidSalary,SingleTitle,HourlySalary,Annual,164,DOOR CHECK REPAIRERS (220) L24,SEIU,Service Employees Int'l Union,ActiveTitle
90710,ELEVATOR MECHANIC,2,35,35,ValidSalary,MultipleTitles,HourlySalary,Annual,145,ELEVATOR MECHANICS (220) L237,IBT,Intl Brotherhood of Teamsters,ActiveTitle
90711,ELEVATOR MECHANIC HELPER,1,26,26,ValidSalary,SingleTitle,HourlySalary,Annual,145,ELEVATOR MECHANICS (220) L237,IBT,Intl Brotherhood of Teamsters,ActiveTitle
6451,DIRECTOR OF ECONOMIC DEVELOPME,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6454,CITY-WIDE INDUSTRIAL HYGIENIST,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6455,"DEPUTY DIRECTOR, COSH (DCAS)",1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90723,LOCKSMITH,2,22,41530,ValidSalary,MultipleTitles,EitherAnnualHourly,Annual,160,LOCKSMITHS (220) DC37,DC37,District Council 37,ActiveTitle
90733,RADIO REPAIR MECHANIC,2,28,28,ValidSalary,MultipleTitles,HourlySalary,Annual,153,RADIO REPAIR MECHANICS (220) D,DC37,District Council 37,ActiveTitle
90734,RIGGER,1,36,36,ValidSalary,SingleTitle,HourlySalary,Annual,101,CARPENTERS RIGGERS (220)UBCJ N,UBCJ,UnitedBrthd of Crptrs&Joiners,ActiveTitle
6458,DEPUTY EXECUTIVE DIRECTOR CAMP,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90736,RUBBER TIRE REPAIRER,2,25,25,ValidSalary,MultipleTitles,HourlySalary,Annual,143,RUBBER TIRE REPAIRERS (220) L2,SEIU,Service Employees Int'l Union,ActiveTitle
6462,DEPUTY DIRECTOR OF ADMIN WORKE,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90739,SEWAGE TREATMENT WORKER,4,15,35,ValidSalary,MultipleTitles,HourlySalary,Annual,159,SEWAGE TREATMENT WORKERS (220),DC37,District Council 37,ActiveTitle
6464,EXECUTIVE DIRECTOR OF THE COMM,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90748,APPRENTICE (CONSTRUCTION LABOR,1,15,23,ValidSalary,SingleTitle,HourlySalary,Annual,132,"NON SUPERVISORY MAINTENANCE, S",DC37,District Council 37,ActiveTitle
6465,"EXECUTIVE DIRECTOR, ORGANIZED",1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90751,BOILER MAKER,1,48,48,ValidSalary,SingleTitle,HourlySalary,Annual,44,BOILERMAKERS-BOILERMAKERS (220,LDG5,Lodge 5,ActiveTitle
90752,BOILER MAKER'S HELPER,1,36,36,ValidSalary,SingleTitle,HourlySalary,Annual,44,BOILERMAKERS-BOILERMAKERS (220,LDG5,Lodge 5,ActiveTitle
6468,CHIEF FORESTER (PARK AND RECRE,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90756,CONSTRUCTION LABORER,2,37,37,ValidSalary,MultipleTitles,HourlySalary,Annual,152,LABORERS (220) DC37,DC37,District Council 37,ActiveTitle
6470,DIRECTOR OF PUBLIC RELATIONS (,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90762,SUPERVISOR DOOR STOP MAINTAINE,1,29,29,ValidSalary,SingleTitle,HourlySalary,Annual,164,DOOR CHECK REPAIRERS (220) L24,SEIU,Service Employees Int'l Union,ActiveTitle
90763,SUPERVISOR LOCKSMITH,1,24,24,ValidSalary,SingleTitle,HourlySalary,Annual,160,LOCKSMITHS (220) DC37,DC37,District Council 37,ActiveTitle
90767,SENIOR SEWAGE TREATMENT WORKER,1,39,39,ValidSalary,SingleTitle,HourlySalary,Annual,159,SEWAGE TREATMENT WORKERS (220),DC37,District Council 37,ActiveTitle
90769,SUPERVISOR ELEVATOR MECHANIC,1,37,37,ValidSalary,SingleTitle,HourlySalary,Annual,145,ELEVATOR MECHANICS (220) L237,IBT,Intl Brotherhood of Teamsters,ActiveTitle
90774,SUPERVISOR OF MECHANICS,4,43,73498,ValidSalary,MultipleTitles,EitherAnnualHourly,Annual,999,DELETED TITLES PER DOP,N/U,Non-Union,DeletedTitle
6471,DIRECTOR COMMUNITY AFFAIRS (MH,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90776,SUPERVISOR BOILER MAKER,1,55,55,ValidSalary,SingleTitle,HourlySalary,Annual,44,BOILERMAKERS-BOILERMAKERS (220,LDG5,Lodge 5,ActiveTitle
6478,DIRECTOR OF MEDICOLEGAL INVEST,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6479,DEPUTY DIRECTOR OF MEDICOLEGAL,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90800,SUPERVISOR CLOCK REPAIRER,1,28,28,ValidSalary,SingleTitle,HourlySalary,Annual,166,CLOCK REPAIRERS (220) DC37,DC37,District Council 37,ActiveTitle
6485,ASSISTANT DIRECTOR OF TOXICOLO,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
90901,COOPERATIVE EDUCATION TRAINEE,1,7,8,ValidSalary,SingleTitle,HourlySalary,Annual,668,OJ COOPERATIVE TRAINEES,N/U,Non-Union,ActiveTitle
6486,ASST DIRECTOR OF TOXICOLOGY (A,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6489,DEPUTY COMMISSIONER FOR LAW EN,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6490,DEP COMMISSIONER FOR COMMUNITY,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6498,DIRECTOR OF SUBSTANCE ABUSE SE,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6500,DEPUTY DIRECTOR OF MOTOR EQUIP,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6505,DIRECTOR (DEFERRED COMPENSATIO,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6506,DIRECTOR OF ENVIRONMENTAL HEAL,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6507,EXECUTIVE DIRECTOR (ISP - PROB,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6508,ASSISTANT TO THE MAYOR,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6516,CONFIDENTIAL AIDE (OFFICE OF T,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,883,MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
6518,DIRECTOR OF RECRUITMENT (POLIC,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
91206,BASIN MACHINE OPERATOR,1,37,37,ValidSalary,SingleTitle,HourlySalary,Annual,28,BASIN MACHINE OPER (220) L15 I,SEIU,Service Employees Int'l Union,ActiveTitle
6521,ASSISTANT DIRECTOR OF FORENSIC,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,772,NON COMPETITIVE MANAGER,N/U,Non-Union,ActiveTitle
6522,DIRECTOR OF FORENSIC BIOLOGY (,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6529,COORDINATOR OF EDUCATION SERVI,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6542,EQUAL EMPLOYMENT OPPORTUNITY O,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6543,LABOR RELATIONS TRIAL EXAMINER,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6553,COORDINATOR OF SCHEDULING (OFF,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,883,MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
6558,ASST DIRECTOR OF INTERGOVERMEN,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6559,ASST COMMISSIONER-BUREAU OF ST,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6560,ASST COMMISSIONER BUREAU OF CH,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6561,CHIEF OF STAFF (817),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6574,EXECUTIVE INSPECTOR (FIRE DEPT,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6578,DIRECTOR OF FIELD OPERATIONS (,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6606,CHIEF INVESTIGATOR (SI DA),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6631,"EXECUTIVE DIRECTOR,SUPPORT SER",1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6632,DIRECTOR OF PHOTOGRAPHIC SERVI,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6633,"EXECUTIVE DIRECTOR, INTERNAL A",1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6649,DIRECTOR OF SCHEDULING (OFFICE,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6650,DIRECTOR OF ENVIRONMENTAL/HAZA,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6659,DEP DIR OF OPERATIONS ANAL & Q,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6662,HEADQUARTERS INSPECTION MANAGE,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6667,DIRECTOR OF WNYE,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6669,TRANSPORTATION BOROUGH COMMISS,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6670,EXECUTIVE DEPUTY CITY SHERIFF,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6671,CHIEF OF CITY SHERIFF OPERATIO,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6672,DIRECTOR OF UNIFORMED DISABILI,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6674,CHIEF INVESTIGATOR (CCRB),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6675,DIRECTOR OF ALTERNATIVE DISPUT,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6676,DIRECTOR OF INTERGOVERNMENTAL,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6677,SECRETARY TO EXECUTIVE DIRECTO,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,883,MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
6681,INVESTIGATOR (CCRB),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,883,MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
6683,EXECUTIVE DIRECTOR (POLICE COM,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6690,EXECUTIVE DIRECTOR (EQUAL EMPL,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6692,CHIEF OF STAFF (OFFICE OF THE,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6693,DEPUTY EXECUTIVE DIRECTOR (POL,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6695,DIRECTOR (MAYOR'S OFFICE OF EM,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6696,EXECUTIVE ASSISTANT TO THE COM,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6699,ADMINISTRATOR OF MEDICAL AFFAI,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6706,DEPUTY COMMISSIONER (DDC),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6707,DEPUTY COMMISSIONER FOR POLICY,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6708,CHIEF ASSESSOR (FINANCE),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6709,CHIEF REVIEW ASSESSOR (FINANCE,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6715,SECRETARY TO THE COUNSEL TO TH,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,883,MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
6718,"DIRECTOR OF ADMINISTRATION, BM",1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6722,CITY WORKER (FICA),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,883,MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
6729,"EXECUTIVE DIRECTOR, TECHNOLOGI",1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6733,DEPUTY CHIEF RACKETS INVESTIGA,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6740,DIRECTOR OF ENVIRONMENTAL POLI,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6741,EXECUTIVE DIRECTOR NYC POLICE,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6742,DEPUTY CITY CLERK (STATEN ISLA,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,773,EXEMPT MANAGER,N/U,Non-Union,ActiveTitle
6743,EXECUTIVE DEPUTY COMMISSIONER,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,773,EXEMPT MANAGER,N/U,Non-Union,ActiveTitle
6744,DEPUTY EXECUTIVE DIRECTOR,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6755,FIRST DEPUTY COMMISSIONER (BIC,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,883,MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
91611,CRANE OPERATOR (ANY MOTIVE POW,2,56,56,ValidSalary,MultipleTitles,HourlySalary,Annual,136,CRANE OPERATOR (220) L14 L15 I,IUOE,Intl Union ofOpertg Engineers ,ActiveTitle
6756,DEPUTY COMMISSIONER (BIC),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
91617,SUPERVISOR CRANE OPERATOR (ANY,2,60,60,ValidSalary,MultipleTitles,HourlySalary,Annual,136,CRANE OPERATOR (220) L14 L15 I,IUOE,Intl Union ofOpertg Engineers ,ActiveTitle
6758,DIRECTOR OF FDNY CENTER FOR EM,3,0,212614,ValidSalary,MultipleTitles,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,DeletedTitle
6759,ASSISTANT COMMISSIONER (SUPPOR,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
91628,OILER,5,46,96549,ValidSalary,MultipleTitles,EitherAnnualHourly,Annual,116,OILERS (220) L15 L30 IUOE,IUOE,Intl Union ofOpertg Engineers ,ActiveTitle
91631,PILE DRIVING ENGINEER,1,56,56,ValidSalary,SingleTitle,HourlySalary,Annual,140,PILE DRIVING ENGINEERS (220) L,IUOE,Intl Union ofOpertg Engineers ,ActiveTitle
91632,HIGH PRESSURE BOILER OPERATOR,1,47,47,ValidSalary,SingleTitle,HourlySalary,Annual,40,ASPHALT STEM ROLLERS/CRANE ENG,IUOE,Intl Union ofOpertg Engineers ,ActiveTitle
6760,NYCAPS PROCESS ANALYST MANAGER,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6761,DEPUTY COMMISSIONER COUNTERTER,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
91639,SENIOR STATIONARY ENGINEER (EL,6,50,112731,ValidSalary,MultipleTitles,EitherAnnualHourly,Annual,57,SR STATIONARY ENGINEER (ELECTR,IBEW,Intl Brthd of Electrical Wrkrs,ActiveTitle
91644,STATIONARY ENGINEER,4,46,49,ValidSalary,MultipleTitles,HourlySalary,Annual,50,STATIONARY ENGINEERS (220) L30,IUOE,Intl Union ofOpertg Engineers ,ActiveTitle
91645,STATIONARY ENGINEER (ELECTRIC),2,45,45,ValidSalary,MultipleTitles,HourlySalary,Annual,71,STATIONARY ENGINEERS (ELECTRIC,IBEW,Intl Brthd of Electrical Wrkrs,ActiveTitle
91649,*PLANT MAINTAINER (HOSP) OILER,1,46,46,ValidSalary,SingleTitle,HourlySalary,Annual,116,OILERS (220) L15 L30 IUOE,IUOE,Intl Union ofOpertg Engineers ,ActiveTitle
91650,HIGH PRESSURE PLANT TENDER,3,31,31,ValidSalary,MultipleTitles,HourlySalary,Annual,155,HIGH PRESSURE PLANT TENDER (22,DC37,District Council 37,ActiveTitle
6762,DEPUTY COMMISSIONER INTELLIGEN,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6763,FIRST DEPUTY COMMISSIONER (OEM,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6764,DEPUTY COMMISSIONER (OEM),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6765,EMERGENCY PREPAREDNESS MANAGER,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6769,PROCESS AUTOMATION MANAGER (IF,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6774,AGENCY SECURITY DIRECTOR,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6777,NURSE MANAGER FAMILY PUBLIC,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6778,BUILDING MANAGER (DCAS),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
6779,CHIEF OF STAFF (PD),1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,883,MGRL TEMP - PROP EX,N/U,Non-Union,ActiveTitle
91717,ELECTRICIAN,6,49,49,ValidSalary,MultipleTitles,HourlySalary,Annual,73,ELECTRICIANS (220) L3 IBEW,IBEW,Intl Brthd of Electrical Wrkrs,ActiveTitle
91719,ELECTRICIAN (AUTOMOBILE),3,37,37,ValidSalary,MultipleTitles,HourlySalary,Annual,95,AUTO MECHANICS (220) L246 SEIU,SEIU,Service Employees Int'l Union,ActiveTitle
91722,ELECTRICIANS HELPER,5,31,31,ValidSalary,MultipleTitles,HourlySalary,Annual,73,ELECTRICIANS (220) L3 IBEW,IBEW,Intl Brthd of Electrical Wrkrs,ActiveTitle
91761,COMMUNICATION ELECTRICIAN'S HE,1,27,27,ValidSalary,SingleTitle,HourlySalary,Annual,83,COMMUNICATION ELECTRICIAN (220,IBEW,Intl Brthd of Electrical Wrkrs,ActiveTitle
91762,COMMUNICATION ELECTRICIAN,2,42,42,ValidSalary,MultipleTitles,HourlySalary,Annual,83,COMMUNICATION ELECTRICIAN (220,IBEW,Intl Brthd of Electrical Wrkrs,ActiveTitle
91763,SUPERVISING COMMUNICATION ELEC,1,45,45,ValidSalary,SingleTitle,HourlySalary,Annual,83,COMMUNICATION ELECTRICIAN (220,IBEW,Intl Brthd of Electrical Wrkrs,ActiveTitle
91764,SENIOR SUPERVISOR COMMUNICATIO,1,47,47,ValidSalary,SingleTitle,HourlySalary,Annual,83,COMMUNICATION ELECTRICIAN (220,IBEW,Intl Brthd of Electrical Wrkrs,ActiveTitle
91769,SUPERVISOR ELECTRICIAN,3,53,53,ValidSalary,MultipleTitles,HourlySalary,Annual,73,ELECTRICIANS (220) L3 IBEW,IBEW,Intl Brthd of Electrical Wrkrs,ActiveTitle
91805,BRIDGE PAINTER,1,44,44,ValidSalary,SingleTitle,HourlySalary,Annual,115,BRIDGE PAINTERS (220) L246 SEI,SEIU,Service Employees Int'l Union,ActiveTitle
6780,ASSOCIATE EXECUTIVE DIRECTOR (,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
91825,LETTERER AND SIGN PAINTER,2,31,31,ValidSalary,MultipleTitles,HourlySalary,Annual,33,SIGN PAINTERS LETTERERS (220),SEIU,Service Employees Int'l Union,ActiveTitle
91830,PAINTER,4,35,73080,ValidSalary,MultipleTitles,EitherAnnualHourly,Annual,42,PAINTERS (INT'L BRHD OF PAINTE,DC9,District Council 9,ActiveTitle
91871,SUPERVISOR BRIDGE PAINTER,1,50,50,ValidSalary,SingleTitle,HourlySalary,Annual,115,BRIDGE PAINTERS (220) L246 SEI,SEIU,Service Employees Int'l Union,ActiveTitle
91873,SUPERVISOR PAINTER,4,40,78300,ValidSalary,MultipleTitles,EitherAnnualHourly,Annual,42,PAINTERS (INT'L BRHD OF PAINTE,DC9,District Council 9,ActiveTitle
91910,PIPE CAULKER,1,46,46,ValidSalary,SingleTitle,HourlySalary,Annual,31,"PLUMBERS & PIPE CAULK (220)L1,",PLBR,Plumbers,ActiveTitle
91915,PLUMBER,3,46,46,ValidSalary,MultipleTitles,HourlySalary,Annual,118,"PLUMBERS (220) L1,2,371-UA",PLBR,Plumbers,ActiveTitle
91916,PLUMBER'S HELPER,2,34,34,ValidSalary,MultipleTitles,HourlySalary,Annual,118,"PLUMBERS (220) L1,2,371-UA",PLBR,Plumbers,ActiveTitle
6782,EXECUTIVE DIRECTOR OF MATERIAL,1,53373,212614,ValidSalary,SingleTitle,AnnualSalary,Annual,775,MGRL TEMP - PROP NC,N/U,Non-Union,ActiveTitle
91925,STEAM FITTER,2,49,49,ValidSalary,MultipleTitles,HourlySalary,Annual,119,STEAMFITTERS (220) PLUMBERS L1,STFT,Steamfitters Plumbers,ActiveTitle
91926,STEAM FITTER'S HELPER,2,37,37,ValidSalary,MultipleTitles,HourlySalary,Annual,119,STEAMFITTERS (220) PLUMBERS L1,STFT,Steamfitters Plumbers,ActiveTitle
91935,TAPPER,1,34,34,ValidSalary,SingleTitle,HourlySalary,Annual,118,"PLUMBERS (220) L1,2,371-UA",PLBR,Plumbers,ActiveTitle
91940,THERMOSTAT REPAIRER,2,46,46,ValidSalary,MultipleTitles,HourlySalary,Annual,118,"PLUMBERS (220) L1,2,371-UA",PLBR,Plumbers,ActiveTitle
